Taxon,Cluster
ERX166854,11
SRX456497,11
ERX252206,11
ERX506262,11
ERX166896,11
ERX158581,11
ERX531935,11
ERX158617,11
ERX267984,11
ERX166885,11
ERX158626,11
ERX166898,11
SRX456510,11
ERX196407,11
ERX158597,11
ERX166930,11
ERX166874,11
ERX158628,11
ERX158562,11
ERX158507,11
ERX196421,11
ERX287435,11
ERX196400,11
ERX166845,11
ERX284441,11
ERX158529,11
ERX252197,11
ERX158483,11
ERX252185,11
ERX196401,11
SRX456473,11
ERX158492,11
ERX158546,11
SRX456511,11
ERX158620,11
ERX252201,11
ERX158495,11
ERX166913,11
ERX158486,11
ERX166844,11
SRX1053865,11
ERX267960,11
ERX196382,11
ERX158567,11
ERX252178,11
ERX158518,11
ERX166843,11
ERX196383,11
ERX252211,11
ERX252203,11
ERX158469,11
ERX166919,11
ERX196386,11
ERX252209,11
ERX196396,11
ERX267979,11
ERX158551,11
ERX287432,11
ERX158642,11
ERX166860,11
ERX158523,11
ERX158506,11
ERX158488,11
ERX196422,11
ERX166872,11
ERX158572,11
SRX456495,11
ERX284450,11
ERX158510,11
ERX158512,11
ERX158520,11
ERX158528,11
ERX166893,11
ERX158580,11
SRX456488,11
ERX158477,11
ERX158592,11
ERX252176,11
ERX252218,11
ERX196416,11
SRX456472,11
SRX456514,11
ERX252169,11
ERX252181,11
ERX158541,11
ERX166862,11
ERX158616,11
SRX456480,11
ERX158533,11
ERX158543,11
ERX267962,11
SRX456482,11
SRX456499,11
ERX158610,11
ERX166935,11
ERX196399,11
SRX456476,11
ERX158634,11
ERX166932,11
ERX158491,11
ERX158490,11
ERX267982,11
ERX158632,11
ERX158511,11
ERX196389,11
ERX166870,11
ERX196406,11
ERX267971,11
ERX158593,11
SRX456513,11
ERX158635,11
ERX531912,11
ERX166886,11
ERX267975,11
ERX196419,11
ERX166858,11
ERX158596,11
ERX158603,11
SRX143340,11
ERX158537,11
ERX267970,11
ERX158508,11
ERX166900,11
ERX196391,11
ERX158636,11
ERX252195,11
ERX158525,11
ERX158600,11
ERX196429,11
ERX158618,11
ERX166888,11
ERX166909,11
ERX196424,11
ERX158474,11
ERX158627,11
ERX196440,11
ERX166914,11
ERX158612,11
ERX158515,11
ERX158599,11
ERX166901,11
ERX196425,11
ERX158498,11
ERX158493,11
ERX158540,11
SRX456509,11
ERX158625,11
ERX166857,11
ERX166924,11
ERX158611,11
ERX196415,11
ERX196417,11
ERX252188,11
ERX196385,11
SRX456503,11
ERX158519,11
ERX252213,11
SRX456479,11
ERX252177,11
ERX166846,11
ERX166848,11
ERX158570,11
ERX166849,11
ERX158568,11
ERX196387,11
ERX196397,11
ERX252210,11
ERX284444,11
ERX158513,11
ERX166894,11
ERX267980,11
ERX158475,11
ERX252198,11
ERX196410,11
ERX158579,11
ERX252183,11
ERX196426,11
ERX166884,11
ERX158499,11
ERX166915,11
ERX252191,11
SRX1053866,11
SRX456505,11
ERX166859,11
ERX158573,11
ERX158556,11
ERX284436,11
ERX166852,11
ERX166867,11
ERX252217,11
ERX158479,11
ERX166905,11
SRX456512,11
SRX1053868,11
ERX158566,11
ERX158631,11
ERX158516,11
SRX456491,11
ERX166925,11
ERX267978,11
ERX158604,11
ERX196441,11
ERX158547,11
ERX158638,11
ERX158526,11
ERX196392,11
ERX284449,11
ERX158517,11
ERX166927,11
ERX166921,11
ERX158609,11
ERX284448,11
ERX166871,11
ERX158613,11
ERX196433,11
ERX252212,11
ERX252219,11
SRX456486,11
SRX456489,11
ERX166904,11
ERX166926,11
ERX252187,11
ERX252386,12
ERX252393,12
ERX191972,12
ERX1830539,12
ERX252234,12
ERX241143,12
ERX1126839,12
ERX252415,12
SRX2557117,12
ERX660917,12
ERX252302,12
ERX252358,12
ERX660919,12
ERX252164,12
ERX652689,12
ERX192011,12
ERX192003,12
ERX238670,12
ERX1611984,12
ERX192012,12
ERX1612007,12
ERX196445,12
ERX252259,12
ERX1611774,12
ERX191979,12
ERX267955,12
ERX192007,12
ERX1103535,12
ERX1611781,12
ERX252397,12
ERX252399,12
ERX107820,12
ERX1998073,12
ERX238578,12
ERX513260,12
ERX439268,12
ERX241113,12
ERX241208,12
ERX252308,12
ERX1103540,12
ERX238643,12
ERX360763,12
ERX238641,12
ERX1222253,12
ERX513211,12
ERX1611972,12
ERX252166,12
ERX192005,12
ERX238635,12
ERX252236,12
ERX660946,12
ERX252382,12
ERX660911,12
ERX252354,12
ERX660918,12
ERX209313,12
ERX238672,12
ERX252266,12
ERX360762,12
ERX252414,12
ERX252242,12
ERX241153,12
ERX1611808,12
ERX238636,12
ERX238582,12
ERX660886,12
ERX660948,12
ERX660892,12
ERX349675,12
ERX439269,12
ERX107824,12
ERX360767,12
ERX238639,12
ERX103574,12
ERX252162,12
ERX192015,12
ERX252253,12
ERX660938,12
ERX241118,12
ERX252232,12
ERX191977,12
ERX360770,12
ERX680783,12
ERX196448,12
ERX1289101,12
ERX1626022,12
ERX1611946,12
ERX252246,12
ERX196473,12
ERX660889,12
ERX1611783,12
ERX238586,12
ERX267946,12
ERX360760,12
ERX360759,12
ERX252409,12
ERX1120287,12
ERX660943,12
ERX191981,12
SRX175405,12
ERX660895,12
ERX241126,12
ERX660922,12
ERX349671,12
ERX652777,12
ERX660894,12
ERX192009,12
ERX191978,12
ERX1103528,12
ERX238587,12
ERX252307,12
ERX252350,12
ERX360757,12
ERX660908,12
ERX349677,12
ERX360758,12
ERX1626080,12
ERX1126824,12
ERX196474,12
ERX252286,12
ERX252403,12
ERX660928,12
ERX660899,12
ERX660937,12
ERX252370,12
ERX252361,12
ERX252241,12
ERX660935,12
ERX238584,12
ERX1971985,12
ERX103572,12
ERX192016,12
ERX191998,12
ERX191966,12
ERX191990,12
ERX1952293,12
ERX238645,12
ERX103571,12
ERX252395,12
ERX191995,12
ERX241127,12
ERX660941,12
SRX118450,12
ERX2085673,12
ERX103570,12
ERX681096,12
ERX252256,12
ERX1222216,12
ERX660903,12
ERX191970,12
ERX252287,12
ERX660949,12
ERX660900,12
ERX1289102,12
ERX192010,12
ERX191958,12
ERX360756,12
ERX506264,12
ERX252309,12
ERX241162,12
ERX238663,12
ERX252282,12
ERX241207,12
ERX1611955,12
ERX660891,12
ERX252355,12
ERX241130,12
ERX252359,12
ERX241132,12
ERX196444,12
ERX191999,12
ERX349681,12
ERX103573,12
ERX1611784,12
ERX103568,12
ERX238632,12
ERX252362,12
ERX241144,12
ERX238667,12
ERX252264,12
ERX192000,12
ERX252416,12
ERX1830614,12
ERX1126800,12
ERX660916,12
ERX1611969,12
ERX660907,12
ERX1611977,12
ERX1611954,12
ERX360769,12
ERX238673,12
ERX349683,12
ERX252254,12
ERX1626181,12
ERX252412,12
ERX191997,12
ERX660926,12
ERX1612013,12
ERX252406,12
ERX191974,12
ERX238617,12
ERX238671,12
ERX660950,12
SRX220070,12
ERX252238,12
ERX103567,12
ERX241164,12
ERX1611935,12
ERX252262,12
ERX192021,12
ERX660934,12
ERX252303,12
ERX252418,12
ERX252356,12
ERX660924,12
ERX241138,12
ERX659590,12
ERX191988,12
ERX1626079,12
ERX681235,12
ERX238668,12
ERX103569,12
ERX316704,12
ERX360766,12
ERX1952270,12
ERX660923,12
ERX252269,12
ERX659085,12
ERX660909,12
ERX1612010,12
ERX252394,12
ERX694916,12
ERX252407,12
ERX252364,12
ERX2085703,12
ERX252420,12
ERX360765,12
ERX1611957,12
ERX252255,12
ERX1289099,12
ERX050014,12
ERX196477,12
ERX241119,12
ERX1611776,12
ERX660902,12
ERX191991,12
ERX192022,12
ERX241176,12
ERX238646,12
ERX1611971,12
ERX2073635,12
ERX660915,12
ERX241133,12
ERX1611947,12
ERX252411,12
ERX252270,12
ERX360761,12
ERX360771,12
ERX1626012,12
ERX660890,12
ERX1611949,12
ERX1626248,12
ERX238665,12
ERX252417,12
ERX191975,12
ERX660910,12
ERX252233,12
ERX252243,12
ERX238647,12
ERX252163,12
ERX646214,12
ERX2169767,12
ERX238585,12
ERX252249,12
ERX349668,12
ERX238580,12
ERX241135,12
ERX252248,12
SRX1885235,12
ERX360768,12
ERX252402,12
ERX1952288,12
ERX1611975,12
ERX660901,12
ERX241206,12
ERX241136,12
ERX349670,12
ERX267945,12
ERX252396,12
ERX238642,12
ERX1611775,12
ERX238630,12
ERX252250,12
ERX192001,12
ERX660936,12
ERX191989,12
ERX191963,12
ERX191965,12
ERX252271,12
ERX660947,12
ERX241124,12
ERX349685,12
ERX451479,12
ERX241131,12
ERX1611757,12
ERX1626036,12
SRX220072,12
ERX2073665,12
ERX252401,12
ERX252229,12
ERX1952289,12
ERX252281,12
ERX196476,12
ERX1611782,12
ERX1611991,12
ERX1952274,12
ERX241205,12
ERX349669,12
ERX360772,12
ERX660885,12
ERX1103658,12
ERX241120,12
ERX252404,12
ERX241186,12
ERX252363,12
ERX660944,12
ERX252372,12
ERX660888,12
ERX191967,12
ERX192017,12
ERX1126788,12
ERX252369,12
ERX349673,12
ERX349676,12
ERX196475,12
ERX1103674,12
ERX252405,12
ERX1611758,12
ERX252304,12
ERX063184,12
ERX252285,12
ERX192018,12
ERX360755,12
ERX252237,12
ERX660925,12
ERX660930,12
ERX196443,12
ERX1952294,12
ERX1611790,12
ERX238666,12
ERX252400,12
ERX138308,12
ERX660927,12
ERX191993,12
ERX1103677,12
ERX267947,12
ERX349674,12
ERX1611953,12
ERX349680,12
ERX238649,12
ERX241166,12
ERX238640,12
ERX238634,12
ERX660913,12
ERX192019,12
ERX660939,12
ERX1952273,12
ERX252261,12
ERX252389,12
ERX652680,12
ERX1915106,12
ERX1611956,12
ERX191964,12
ERX252223,12
ERX252299,12
ERX660898,12
ERX241204,12
ERX252257,12
ERX241203,12
ERX349672,12
ERX191994,12
SRX242907,12
ERX1103525,12
ERX191957,12
ERX191987,12
ERX241137,12
ERX252165,12
ERX192004,12
ERX238631,12
ERX238669,12
ERX252360,12
ERX660897,12
ERX349682,12
ERX1626025,12
ERX241141,12
ERX192014,12
ERX252260,12
ERX252298,12
ERX252398,12
ERX252410,12
ERX681066,12
ERX238629,12
ERX252349,12
ERX660933,12
ERX238637,12
ERX238648,12
ERX191973,12
ERX191996,12
ERX238583,12
ERX192002,12
ERX191969,12
ERX1611853,12
ERX191986,12
ERX238581,12
ERX349684,12
ERX186609,12
ERX252275,12
SRX242905,12
ERX238664,12
ERX1611960,12
ERX660932,12
ERX252224,12
ERX2131655,12
ERX660904,12
ERX241163,12
ERX360773,12
SRX242884,12
ERX660887,12
ERX252230,12
ERX660906,12
ERX252245,12
ERX238644,12
ERX316722,12
ERX192008,12
ERX252371,12
ERX660940,12
ERX384905,12
ERX1583729,12
ERX241151,12
ERX1103533,12
ERX1666314,12
ERX191980,12
ERX1611794,12
ERX660931,12
ERX1103530,12
ERX1626024,12
ERX191976,12
ERX100618,12
ERX241123,12
ERX192023,12
ERX660942,12
ERX191992,12
ERX660896,12
ERX660921,12
ERX252421,12
ERX659624,12
ERX191968,12
ERX241179,12
ERX252239,12
ERX267944,12
ERX360764,12
ERX506131,12
ERX252419,12
ERX196471,12
ERX192006,12
ERX252408,12
ERX238633,12
ERX238638,12
ERX252293,12
ERX252387,12
ERX238579,12
ERX192013,12
ERX191971,12
ERX506129,12
ERX349686,12
ERX252296,12
ERX1611945,12
ERX980246,13
ERX717703,13
ERX1150130,13
ERX1150134,13
ERX505445,13
ERX1222306,13
ERX087118,13
ERX659649,13
SRX1051497,13
ERX092369,13
ERX1150077,13
ERX718001,13
ERX505196,13
ERX1149995,13
ERX1150002,13
ERX1150048,13
ERX686902,13
ERX505428,13
ERX2085764,13
ERX1853083,13
ERX1852707,13
SRX2557026,13
ERX686676,13
ERX1711440,13
ERX1150056,13
ERX2085792,13
ERX1149976,13
ERX1150188,13
ERX2131606,13
ERX439271,13
ERX1785742,13
SRX1885062,13
ERX2011767,13
ERX1583798,13
ERX1222221,13
SRX1051358,13
ERX385527,13
SRX1116168,13
ERX1150047,13
SRX1884783,13
ERX1657206,13
ERX1150293,13
ERX284440,13
ERX674977,13
SRX1272193,13
ERX531971,13
ERX092338,13
ERX1149986,13
ERX505403,13
ERX1149993,13
ERX513397,13
ERX2003728,13
SRX1422873,13
ERX1657296,13
ERX284438,13
ERX1662718,13
ERX2073726,13
ERX1855418,13
ERX015860,13
ERX1150204,13
ERX385084,13
ERX1285984,13
ERX1972180,13
ERX439272,13
ERX456061,13
ERX1150010,13
ERX505385,13
ERX513154,13
SRX1884995,13
ERX1150133,13
ERX1150030,13
ERX1150073,13
ERX513511,13
ERX1583766,13
ERX087110,13
ERX1666633,13
ERX1852976,13
ERX2003767,13
ERX1284836,13
SRX1051416,13
ERX659625,13
ERX1150086,13
ERX1150190,13
ERX1150126,13
SRX1887470,13
ERX385143,13
ERX287429,13
ERX1222189,13
ERX1150007,13
ERX1150004,13
ERX1662804,13
ERX505375,13
ERX513653,13
ERX1150005,13
ERX1662335,13
ERX1785714,13
ERX2012038,13
ERX1150060,13
ERX1149978,13
ERX532046,13
ERX1114528,13
ERX1150062,13
ERX1971984,13
ERX1150203,13
ERX513323,13
ERX1150052,13
ERX1150199,13
ERX267661,13
ERX1149981,13
ERX1150024,13
ERX717860,13
SRX1422908,13
ERX1149979,13
ERX092332,13
ERX092307,13
ERX1222250,13
ERX1150094,13
ERX675061,13
SRX1272252,13
ERX1222201,13
SRX1272228,13
ERX1971997,13
ERX1149975,13
ERX1150146,13
SRX1884771,13
ERX1405527,13
ERX376430,13
ERX197776,13
ERX267657,13
ERX1150090,13
ERX686788,13
ERX910055,13
ERX1711308,13
ERX1972196,13
ERX1150096,13
ERX505233,13
ERX360776,13
ERX1853056,13
ERX505201,13
SRX981142,13
ERX439273,13
ERX349731,13
ERX1150121,13
SRX1886667,13
SRX1422887,13
ERX1149990,13
ERX1149998,13
ERX2011819,13
ERX360784,13
ERX1149980,13
ERX1162593,13
SRX1051483,13
ERX686865,13
ERX1150032,13
ERX1150153,13
ERX1222228,13
ERX686668,13
ERX1150081,13
ERX1628295,13
ERX1662357,13
ERX513381,13
ERX015868,13
ERX513405,13
ERX1150085,13
ERX1830514,13
ERX349776,13
SRX1422885,13
ERX360786,13
SRX1887769,13
SRX1422893,13
ERX659664,13
ERX1150053,13
ERX1150219,13
ERX1859288,13
ERX284442,13
ERX376472,13
ERX2011582,13
ERX1150104,13
ERX456080,13
ERX1150129,13
ERX1972087,13
ERX1285983,13
ERX1150055,13
ERX287425,13
ERX1150069,13
ERX1149989,13
ERX926782,13
ERX1952258,13
ERX267673,13
ERX1222215,13
ERX1150256,13
ERX1150091,13
ERX267656,13
ERX1222310,13
ERX1150132,13
ERX451487,13
SRX1885264,13
ERX675009,13
ERX505371,13
ERX1972014,13
ERX1149992,13
ERX1150196,13
ERX1150193,13
SRX1272204,13
ERX284437,13
ERX1972101,13
ERX807482,13
ERX1583767,13
ERX1711306,13
ERX1222292,13
ERX287426,13
ERX1222256,13
ERX1150166,13
ERX1666424,13
ERX1150182,13
ERX1150155,13
ERX513298,13
ERX513379,13
ERX717855,13
ERX385120,13
ERX956528,13
ERX349727,13
ERX385145,13
ERX652631,13
ERX1852860,13
ERX2011780,13
ERX1150022,13
ERX087019,13
SRX1885109,13
ERX2004465,13
ERX1662723,13
SRX1886794,13
ERX1972117,13
ERX360774,13
ERX686797,13
ERX910825,13
SRX1051499,13
ERX1150046,13
ERX470705,13
ERX513331,13
ERX2003723,13
ERX360777,13
ERX439274,13
ERX1150044,13
ERX1657239,13
ERX470749,13
ERX686813,13
SRX1051436,13
ERX1150178,13
ERX1150051,13
ERX1222300,13
ERX686840,13
ERX1149974,13
ERX717816,13
ERX956516,13
ERX950148,13
ERX1150089,13
SRX1422879,13
ERX505346,13
ERX1149973,13
SRX1270435,13
SRX1422913,13
ERX1150100,13
ERX284439,13
ERX1150141,13
ERX359426,13
ERX1150198,13
ERX086965,13
ERX1150088,13
ERX1662762,13
ERX807531,13
ERX1222314,13
ERX1120457,13
ERX686856,13
ERX1971924,13
ERX1150009,13
ERX1150138,13
ERX1150103,13
ERX1150213,13
ERX686660,13
ERX513305,13
ERX1150035,13
ERX1150023,13
ERX1852754,13
SRX1887577,13
ERX1150183,13
SRX1272216,13
ERX1150075,13
SRX2551631,13
SRX1885167,13
SRX1886701,13
ERX360780,13
ERX1662765,13
ERX1150210,13
ERX531875,13
ERX956565,13
ERX456036,13
ERX1150029,13
ERX1785716,13
ERX2011827,13
SRX658989,13
ERX1150148,13
ERX287424,13
ERX1150115,13
ERX652778,13
ERX675058,13
ERX1150039,13
ERX652650,13
ERX1859633,13
ERX1120489,13
ERX1285985,13
ERX360779,13
ERX1785741,13
ERX359437,13
ERX1662351,13
ERX1150186,13
ERX956774,13
ERX287430,13
ERX513553,13
ERX360781,13
ERX384943,13
ERX316716,13
ERX1222308,13
ERX513147,13
ERX686757,13
SRX1885233,13
ERX1150149,13
ERX1852670,13
ERX1222260,13
ERX148009,13
ERX513294,13
ERX2004358,13
ERX1150072,13
ERX1150018,13
ERX1150156,13
ERX1150041,13
ERX942845,13
ERX349730,13
SRX981144,13
ERX1150050,13
ERX686816,13
ERX385327,13
ERX349728,13
ERX686897,13
ERX1150195,13
ERX513547,13
ERX1150068,13
SRX1885092,13
ERX1149988,13
ERX391276,13
ERX1286009,13
ERX686873,13
ERX531989,13
ERX470720,13
ERX694951,13
ERX2073754,13
ERX1150033,13
ERX1662787,13
ERX1222259,13
ERX360775,13
ERX1150209,13
ERX287423,13
ERX531996,13
ERX1662742,13
ERX513720,13
ERX384755,13
ERX456051,13
ERX267675,13
ERX513421,13
ERX391275,13
ERX1150014,13
ERX1222302,13
ERX1858635,13
ERX1666340,13
ERX532028,13
ERX1150122,13
ERX686911,13
ERX980274,13
ERX1150066,13
ERX1150200,13
ERX1150102,13
ERX1150012,13
ERX1222261,13
ERX470730,13
ERX513179,13
ERX1150097,13
ERX1150216,13
ERX1150212,13
ERX349729,13
ERX532127,13
ERX1785628,13
ERX1150082,13
ERX950099,13
ERX384899,13
SRX1885301,13
ERX1666218,13
ERX1657284,13
ERX1222297,13
ERX1666417,13
ERX513180,13
ERX674989,13
SRX1422896,13
SRX1886625,13
ERX287427,13
SRX1422881,13
ERX1785728,13
ERX1611931,14
ERX1611951,14
ERX1103628,14
ERX1126783,14
ERX1626147,14
ERX1126821,14
ERX1611882,14
ERX1103551,14
ERX1626179,14
ERX1611825,14
ERX1626061,14
ERX1103678,14
ERX1611821,14
ERX1611900,14
ERX1611880,14
ERX1626062,14
ERX1126808,14
ERX556793,14
ERX1611941,14
ERX1626268,14
ERX1103581,14
ERX1611841,14
ERX1611760,14
ERX1626267,14
ERX1626156,14
ERX1103612,14
ERX1971904,14
ERX1785673,14
ERX1611842,14
ERX1611791,14
ERX1626135,14
ERX1611868,14
ERX094651,14
ERX1626053,14
ERX1103675,14
ERX1626104,14
ERX1626049,14
ERX1626245,14
ERX1611867,14
ERX1793785,14
ERX1611857,14
ERX1626244,14
ERX1611831,14
ERX1611839,14
ERX1222269,14
ERX1611965,14
ERX1126833,14
ERX1103627,14
ERX1103694,14
ERX1611769,14
ERX1626054,14
ERX1626328,14
ERX1103601,14
ERX1611804,14
SRX468280,14
ERX1126778,14
ERX1103666,14
ERX1149531,14
ERX1103649,14
ERX1611833,14
ERX1626056,14
ERX1126830,14
ERX1626257,14
ERX1626321,14
ERX1626317,14
ERX1612004,14
ERX1103734,14
ERX1611845,14
ERX1626258,14
ERX1611801,14
ERX1611963,14
ERX1626280,14
ERX1103629,14
ERX1626199,14
ERX1626277,14
ERX1611962,14
ERX1611958,14
ERX1103690,14
ERX1626162,14
ERX1611770,14
ERX1626117,14
ERX1626226,14
ERX1626323,14
ERX1612020,14
ERX1612002,14
ERX1611834,14
ERX1611993,14
ERX1626216,14
ERX1611966,14
ERX1612001,14
ERX1611921,14
ERX1611820,14
ERX1998405,14
ERX1103598,14
ERX1126790,14
ERX1149524,14
ERX1626045,14
SRX467735,14
ERX1126822,14
ERX1611805,14
ERX1612008,14
SRX468274,14
ERX1626322,14
ERX1126779,14
ERX1626037,14
ERX556622,14
ERX1149567,14
ERX1103527,14
ERX1103695,14
SRX076631,14
ERX505355,14
ERX1289108,14
ERX1626319,14
ERX1611976,14
ERX1611886,14
SRX467763,14
ERX1626175,14
ERX1626158,14
ERX1222317,14
SRX391624,14
ERX1611937,14
ERX1626088,14
ERX1626057,14
ERX1611940,14
ERX1611964,14
ERX1149558,14
ERX1126834,14
ERX659587,14
ERX1626055,14
ERX1626102,14
ERX1126802,14
ERX1626046,14
ERX1103638,14
ERX1103665,14
ERX1611759,14
ERX1611930,14
ERX1103558,14
ERX1103565,14
ERX1611767,14
ERX505404,14
ERX1626064,14
ERX1103557,14
ERX1626165,14
ERX1611818,14
ERX1611997,14
ERX1612006,14
ERX1103563,14
ERX1626152,14
ERX1611763,14
ERX1626200,14
ERX1626110,14
ERX658786,14
ERX1611961,14
ERX1126796,14
ERX1626115,14
ERX1103739,14
ERX1103526,14
ERX1103554,14
ERX1626259,14
ERX1103714,14
ERX1103559,14
ERX1126768,14
ERX1611939,14
ERX1611920,14
ERX1611892,14
ERX1611813,14
ERX1149551,14
ERX1126774,14
ERX1626111,14
ERX1103587,14
ERX1103740,14
ERX1611970,14
ERX1611978,14
ERX556792,14
ERX1289120,14
ERX1611859,14
SRX391626,14
ERX1103716,14
ERX1103648,14
ERX1626060,14
ERX1626118,14
ERX1611893,14
ERX1149523,14
ERX1626068,14
ERX1103574,14
ERX1126813,14
ERX1103582,14
ERX1626070,14
ERX1611990,14
ERX1626201,14
ERX1149560,14
ERX1611836,14
ERX1611992,14
ERX1626092,14
ERX1103584,14
ERX1103604,14
ERX1626282,14
ERX1611871,14
ERX1103521,14
ERX1611906,14
SRX479703,14
SRX479818,14
ERX1126782,14
ERX1626230,14
ERX1853051,14
ERX1611796,14
ERX1626164,14
ERX1126765,14
ERX1998107,14
ERX1126840,14
ERX1611864,14
ERX1611768,14
SRX468300,14
ERX1626320,14
ERX1626078,14
ERX1626069,14
ERX1149525,14
SRX467780,14
ERX1626166,14
ERX1126829,14
ERX1611800,14
ERX1612003,14
ERX1103593,14
ERX1626306,14
ERX505410,14
ERX1612022,14
ERX1611838,14
ERX1611816,14
ERX1611943,14
ERX1611863,14
ERX1611806,14
ERX1611948,14
ERX1103592,14
ERX1289117,14
ERX1611865,14
ERX1611844,14
ERX513429,14
ERX1626290,14
ERX1103731,14
ERX1626220,14
ERX1103738,14
ERX1626316,14
ERX1611959,14
ERX1103594,14
ERX1626178,14
ERX1103681,14
ERX1611968,14
ERX1626161,14
ERX1626116,14
ERX1998054,14
ERX1626148,14
ERX1126828,14
ERX1103705,14
ERX1611764,14
ERX1611874,14
ERX947717,14
ERX1126773,14
ERX1289107,14
ERX1626225,14
SRX554791,14
ERX556625,14
ERX1103599,14
ERX1126842,14
ERX1126767,14
ERX1626269,14
ERX1611887,14
ERX1611918,14
ERX1126777,14
ERX1626311,14
ERX1626238,14
ERX1611869,14
ERX1626144,14
ERX1626170,14
ERX1626184,14
ERX1626058,14
ERX1611885,14
ERX1103656,14
ERX1103692,14
ERX505906,14
ERX1611815,14
ERX1103659,14
ERX1103630,14
ERX1626266,14
ERX1611929,14
ERX1611799,14
ERX1626105,14
ERX1626081,14
ERX1149533,14
ERX1626087,14
ERX1149555,14
ERX1998102,14
ERX1103651,14
SRX1272234,14
ERX1626249,14
ERX1626094,14
ERX1126803,14
ERX1611891,14
ERX1149559,14
ERX1103534,14
ERX1126781,14
ERX1611944,14
ERX1612009,14
ERX1626031,14
ERX1103602,14
ERX1222270,14
ERX1626157,14
ERX1611870,14
SRX391625,14
ERX1626048,14
ERX1611823,14
ERX1626163,14
ERX1611989,14
ERX1126795,14
ERX1626318,14
ERX1289116,14
ERX1626239,14
ERX1289121,14
ERX1626330,14
ERX1611843,14
ERX1611762,14
ERX1626154,14
ERX1149537,14
ERX1611822,14
ERX1103673,14
ERX1126775,14
ERX1222282,14
ERX1289104,14
ERX1611884,14
ERX1103686,14
ERX1126793,14
ERX1103652,14
ERX1626180,14
ERX1103653,14
ERX1103691,14
ERX1611766,14
ERX1626122,14
ERX556630,14
ERX1126780,14
ERX1626089,14
ERX1103687,14
ERX1611873,14
SRX375570,14
ERX1626044,14
ERX1626050,14
ERX1289105,14
ERX1611967,14
ERX556621,14
ERX1626103,14
ERX1611792,14
ERX1626326,14
ERX1626125,14
ERX1626331,14
ERX1103597,14
ERX1611872,14
ERX1626203,14
ERX1626027,14
ERX1626215,14
ERX1103718,14
ERX1611807,14
ERX1149534,14
SRX479719,14
ERX1626191,14
ERX1126772,14
ERX1626325,14
ERX1611894,14
ERX1149556,14
ERX086912,14
ERX1626212,14
ERX513467,14
ERX1626109,14
ERX1626067,14
ERX659653,14
ERX1149566,14
ERX652749,14
ERX1611932,14
ERX1626332,14
ERX646479,14
SRX468299,14
ERX1289106,14
ERX1611934,14
ERX1103724,14
ERX1611840,14
ERX1611988,14
ERX1103697,14
ERX1103550,14
ERX1611793,14
ERX1611860,14
ERX1103664,14
ERX1103679,14
ERX1103634,14
ERX1626153,14
ERX1611952,14
ERX1611942,14
ERX1103639,14
ERX1289119,14
ERX1126789,14
ERX1126805,14
ERX1611761,14
ERX1103575,14
ERX1103644,14
ERX1626065,14
ERX1126776,14
ERX1626047,14
ERX659267,14
ERX1611904,14
ERX1830520,15
ERX652701,15
ERX950019,15
ERX717732,15
ERX505151,15
SRX1885098,15
SRX1885676,15
ERX1229335,15
ERX1028041,15
ERX807440,15
ERX1033655,15
ERX536365,15
ERX950034,15
ERX717745,15
ERX652780,15
ERX980261,15
SRX392164,15
ERX956357,15
ERX926798,15
ERX513252,15
ERX2085783,15
ERX1855426,15
ERX956813,15
SRX1885610,15
ERX1285989,15
ERX1852693,15
ERX807473,15
SRX3230777,15
ERX956491,15
ERX807581,15
ERX956402,15
ERX1785635,15
ERX531873,15
ERX980284,15
SRX554836,15
ERX1027969,15
ERX717858,15
ERX385382,15
SRX1886963,15
ERX1028024,15
ERX956785,15
SRX554835,15
ERX956632,15
ERX1048235,15
ERX1830530,15
ERX148011,15
ERX1657290,15
ERX717717,15
ERX807443,15
ERX910752,15
SRX1885679,15
ERX2011578,15
ERX532082,15
SRX1885756,15
ERX1033702,15
ERX2011760,15
ERX674998,15
ERX1033697,15
ERX384944,15
ERX1048177,15
ERX926733,15
ERX1048171,15
ERX456084,15
ERX717976,15
SRX1885126,15
ERX513332,15
ERX980278,15
ERX385504,15
ERX807514,15
ERX807545,15
ERX980271,15
ERX1103536,15
SRX659157,15
ERX956502,15
ERX956588,15
ERX411966,15
ERX717736,15
ERX1048144,15
ERX658723,15
ERX926803,15
ERX1114497,15
ERX1222280,15
ERX1033742,15
ERX1222238,15
ERX1027960,15
ERX1114490,15
ERX1120373,15
SRX1885450,15
ERX513603,15
ERX807560,15
ERX950055,15
ERX1086829,15
SRX554834,15
ERX674999,15
ERX807547,15
ERX652781,15
ERX1086764,15
SRX1885096,15
ERX1048224,15
ERX1830552,15
ERX505448,15
ERX717771,15
ERX1048169,15
ERX956613,15
ERX1086749,15
ERX680883,15
ERX980168,15
ERX718000,15
ERX770140,15
ERX950101,15
ERX470753,15
ERX384810,15
ERX956732,15
SRX659068,15
ERX1043655,15
ERX505453,15
ERX950073,15
ERX956760,15
ERX2004396,15
ERX980242,15
ERX950143,15
ERX717925,15
ERX659620,15
ERX2073745,15
ERX956421,15
ERX980220,15
ERX956387,15
ERX717861,15
ERX956722,15
ERX1043703,15
SRX659078,15
ERX1853078,15
SRX762034,15
SRX1887497,15
ERX1033688,15
ERX1033710,15
ERX956773,15
ERX513171,15
ERX2004446,15
ERX1033677,15
ERX980166,15
SRX554828,15
ERX1048173,15
